DELITO,AÑO,BARRIO_MONTEVIDEO,DIA_SEMANA,HORA,total_delitos,ingreso,habitantes
RAPIÑA,2023,CERRITO,DOMINGO,11,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,12,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,13,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,14,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,16,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,18,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,19,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,2,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,20,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,21,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,23,4,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,3,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,5,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,6,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,7,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,8,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,DOMINGO,9,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,0,5,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,11,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,13,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,14,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,16,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,17,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,18,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,19,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,2,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,20,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,21,5,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,22,4,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,23,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,3,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,5,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,6,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,7,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,JUEVES,8,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,12,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,13,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,14,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,16,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,17,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,18,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,19,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,2,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,20,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,21,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,22,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,23,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,4,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,5,6,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,7,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,8,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,LUNES,9,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,1,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,10,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,11,4,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,12,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,13,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,14,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,15,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,16,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,17,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,18,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,20,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,21,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,22,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,23,7,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,6,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,7,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,8,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MARTES,9,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,0,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,10,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,11,4,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,12,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,15,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,16,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,17,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,18,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,19,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,20,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,21,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,22,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,23,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,5,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,6,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,MIERCOLES,8,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,0,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,1,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,10,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,12,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,13,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,14,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,15,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,16,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,17,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,19,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,20,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,21,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,22,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,4,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,5,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,6,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,7,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,SABADO,9,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,0,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,1,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,10,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,11,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,12,4,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,13,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,14,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,16,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,17,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,18,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,19,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,2,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,20,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,21,6,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,22,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,3,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,4,3,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,5,1,83740.33558688723,18842.0
RAPIÑA,2023,CERRITO,VIERNES,6,2,83740.33558688723,18842.0
RAPIÑA,2023,CERRO,DOMINGO,0,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,1,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,11,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,12,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,13,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,14,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,15,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,16,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,17,8,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,18,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,19,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,2,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,20,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,21,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,22,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,23,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,3,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,4,6,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,5,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,6,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,7,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,DOMINGO,9,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,0,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,1,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,10,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,11,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,12,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,13,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,14,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,15,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,16,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,19,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,2,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,20,7,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,21,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,22,8,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,23,8,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,3,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,4,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,5,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,7,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,8,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,JUEVES,9,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,0,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,10,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,11,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,12,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,13,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,14,7,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,15,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,16,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,17,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,18,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,19,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,20,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,21,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,22,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,23,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,4,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,5,6,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,6,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,7,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,LUNES,9,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,0,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,1,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,10,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,11,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,12,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,13,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,14,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,15,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,16,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,17,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,18,8,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,19,6,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,20,8,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,21,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,22,7,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,23,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,5,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,6,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,7,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,8,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MARTES,9,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,0,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,1,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,10,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,11,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,12,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,13,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,14,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,15,10,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,16,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,17,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,18,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,19,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,2,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,20,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,21,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,22,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,23,6,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,3,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,4,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,5,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,6,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,7,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,8,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,MIERCOLES,9,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,0,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,1,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,10,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,11,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,12,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,13,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,14,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,15,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,16,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,17,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,18,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,19,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,2,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,20,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,21,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,22,7,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,23,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,3,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,4,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,5,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,6,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,7,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,8,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,SABADO,9,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,0,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,1,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,10,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,11,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,12,8,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,13,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,14,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,15,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,16,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,17,7,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,18,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,19,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,2,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,20,6,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,21,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,22,5,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,23,4,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,3,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,4,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,5,1,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,6,3,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,7,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,8,2,77661.72936517853,29721.0
RAPIÑA,2023,CERRO,VIERNES,9,1,77661.72936517853,29721.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,0,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,1,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,10,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,12,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,13,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,14,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,2,3,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,21,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,23,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,3,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,4,3,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,DOMINGO,5,5,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,JUEVES,0,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,JUEVES,1,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,JUEVES,15,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,JUEVES,20,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,JUEVES,23,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,JUEVES,7,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,JUEVES,8,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,0,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,12,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,14,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,15,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,16,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,18,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,19,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,2,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,20,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,22,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,3,3,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,5,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,6,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,LUNES,7,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,0,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,12,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,15,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,16,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,18,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,2,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,20,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,21,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,23,3,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,3,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,4,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,5,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,6,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MARTES,9,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,15,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,16,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,18,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,20,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,22,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,23,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,3,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,5,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,6,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,MIERCOLES,9,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,SABADO,1,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,SABADO,10,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,SABADO,12,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,SABADO,16,2,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,SABADO,19,1,94286.54670033485,13182.0
RAPIÑA,2023,CIUDAD VIEJA,SABADO,2,1,94286.54670033485,13182.0
