DELITO,AÑO,BARRIO_MONTEVIDEO,geo,ratio
HURTO,2022,FLOR DE MAROÑAS,"POLYGON ((-56.11393047802976 -34.85733473479051, -56.11953998364875 -34.85742294026919, -56.12065510888418 -34.85639121230921, -56.11892464310535 -34.85475008427081, -56.122775412086845 -34.854340690959084, -56.12574706827129 -34.8565271774299, -56.13102352947739 -34.85447832578466, -56.1335510670397 -34.8577029462707, -56.133820985530406 -34.86178738525374, -56.13795962660019 -34.85909544861976, -56.13679638335255 -34.857651512278174, -56.13850408072246 -34.85671445568075, -56.1387459521284 -34.85362209086905, -56.13358642789636 -34.84814045718357, -56.12578756248853 -34.84577905268015, -56.12417830588705 -34.84147456274448, -56.111963733185945 -34.84532927071607, -56.11358050231365 -34.846050419199194, -56.11521023415626 -34.85100409403441, -56.11364770165159 -34.85154839807927, -56.114067419418426 -34.85599780159512, -56.11245110784617 -34.85597846619635, -56.11393047802976 -34.85733473479051))",6661.04
HURTO,2022,ITUZAINGO,"POLYGON ((-56.14223126316368 -34.85753932963963, -56.14297840824768 -34.85943070652085, -56.144446268594166 -34.85340535575988, -56.155639422743015 -34.84648001082051, -56.1498369151565 -34.83940336856532, -56.14604956545539 -34.84009680553317, -56.137514120174465 -34.84688263182415, -56.135156951188755 -34.84603646543449, -56.1337392404153 -34.84826624719167, -56.1387459521284 -34.85362209086905, -56.13850408072246 -34.85671445568075, -56.14112403856844 -34.85527487992133, -56.14223126316368 -34.85753932963963))",5417.62
HURTO,2022,JACINTO VERA,"POLYGON ((-56.16826413874607 -34.86919978885337, -56.166689302983535 -34.86958908741322, -56.16641224867896 -34.88170247305771, -56.164749604544156 -34.88231980726608, -56.16699377714761 -34.883926342970696, -56.170368842961096 -34.88101230822641, -56.17072345707948 -34.878436970621166, -56.17323516562442 -34.87860216734213, -56.17223398511416 -34.87690975166242, -56.177865129389346 -34.87432980453381, -56.17669529357507 -34.87291782383922, -56.178679802350416 -34.870854016109696, -56.178681750853364 -34.87054530779083, -56.173097756120875 -34.87014952769927, -56.1743865191842 -34.870333044229035, -56.173732909130926 -34.872209273421596, -56.171215931060914 -34.87202226197502, -56.16826413874607 -34.86919978885337))",4432.37
HURTO,2022,JARDINES DEL HIPODROMO,"POLYGON ((-56.135156951188755 -34.84603646543449, -56.137514120174465 -34.84688263182415, -56.14604956545539 -34.84009680553317, -56.1498369151565 -34.83940336856532, -56.14111510761925 -34.828754333051286, -56.14071305327948 -34.82992412922358, -56.12634763201825 -34.82826501958563, -56.128507284844204 -34.82583124851708, -56.12625743885047 -34.825602759574465, -56.12329584411226 -34.8336564940997, -56.119168268749334 -34.83848835267949, -56.12455809233305 -34.841764176584114, -56.12578756248853 -34.84577905268015, -56.1337392404153 -34.84826624719167, -56.135156951188755 -34.84603646543449))",3483.04
HURTO,2022,LA BLANQUEADA,"POLYGON ((-56.14559933325911 -34.88673596062275, -56.144624229844126 -34.887502060559804, -56.15882578781359 -34.89197010208684, -56.16025257340038 -34.88949174484455, -56.152490834756435 -34.88204190736803, -56.14559933325911 -34.88673596062275))",6815.48
HURTO,2022,LA COMERCIAL,"POLYGON ((-56.170241923740406 -34.89318115915998, -56.173078193143795 -34.89338015011805, -56.17436326838999 -34.88224904085467, -56.17025539902329 -34.88213391965266, -56.170368842961096 -34.88101230822641, -56.16378026818096 -34.886275475765245, -56.16543079084937 -34.88968686039397, -56.170241923740406 -34.89318115915998))",4052.93
HURTO,2022,LA FIGURITA,"POLYGON ((-56.172364477861876 -34.877712267411, -56.17323516562442 -34.87860216734213, -56.17072345707948 -34.878436970621166, -56.17025539902329 -34.88213391965266, -56.17782737158334 -34.882505504675606, -56.181731208642034 -34.88078210392059, -56.17957463852696 -34.87639830172739, -56.183110612119044 -34.87481558422947, -56.18202317129798 -34.872763439219106, -56.183475764152696 -34.87283444578719, -56.1837632470247 -34.870976843381115, -56.17867269450469 -34.870629203838035, -56.17669529357507 -34.87291782383922, -56.177865129389346 -34.87432980453381, -56.17565326973644 -34.87426584349766, -56.172364477861876 -34.877712267411))",3835.76
HURTO,2022,"LA PALOMA, TOMKINSON","POLYGON ((-56.25579008530413 -34.87278149655167, -56.26292112879318 -34.874065633567206, -56.267082878766175 -34.87231736333301, -56.28575869036021 -34.87486505307518, -56.290415823654996 -34.85134051278194, -56.272395018372535 -34.836225235532076, -56.26520747150986 -34.838133122134884, -56.26612974721184 -34.842629008121534, -56.25914598550719 -34.84679926883175, -56.25751731889546 -34.85298899102994, -56.251722583735564 -34.85551832046987, -56.24915942184737 -34.85430736261458, -56.24823209693552 -34.856145370522306, -56.24954689501053 -34.857027700562504, -56.24643871204103 -34.858879348838265, -56.24783467197329 -34.861865428836154, -56.24319632986155 -34.86289786128801, -56.24447753394461 -34.86790967934424, -56.24835237229792 -34.870722449962024, -56.24732237361886 -34.87159729790315, -56.25579008530413 -34.87278149655167))",2219.11
HURTO,2022,LA TEJA,"POLYGON ((-56.23872877249453 -34.86826619487507, -56.22420280441435 -34.856427591070684, -56.214956674281716 -34.86328130403925, -56.217241636487195 -34.86790973921068, -56.22426590695794 -34.870606245032164, -56.22983612966435 -34.87974231111035, -56.23284326385375 -34.87868713713843, -56.23346672802747 -34.87985304384177, -56.23099482576134 -34.880848021227, -56.2361029090828 -34.87941500861179, -56.2384327898487 -34.876722165002, -56.24273094732641 -34.87638751307351, -56.24216541844551 -34.87471770287868, -56.24406950171036 -34.8729080694231, -56.23872877249453 -34.86826619487507))",4820.48
HURTO,2022,LARRAÑAGA,"POLYGON ((-56.164714164843474 -34.885620239645874, -56.16699377714761 -34.883926342970696, -56.164749604544156 -34.88231980726608, -56.16641224867896 -34.88170247305771, -56.166689302983535 -34.86958908741322, -56.159249823166135 -34.874041748475896, -56.152490834756435 -34.88204190736803, -56.16025257340038 -34.88949174484455, -56.164714164843474 -34.885620239645874))",5516.36
HURTO,2022,LAS ACACIAS,"POLYGON ((-56.17016166401509 -34.83718626115757, -56.17043918380582 -34.835738777986776, -56.16835528683439 -34.835523178648145, -56.16839317696105 -34.83889461886805, -56.163323698337805 -34.838128213929615, -56.162461833015165 -34.83490355724206, -56.14460014795369 -34.83303354282775, -56.15897782217093 -34.85057007264062, -56.175156738436144 -34.84671698306151, -56.17016166401509 -34.83718626115757))",3227.15
HURTO,2022,LAS CANTERAS,"POLYGON ((-56.10627190179626 -34.88269628103549, -56.11121439374942 -34.883544259089696, -56.11107853829727 -34.878093567825616, -56.11592975189664 -34.871265822693246, -56.11140428146336 -34.87029274665504, -56.11693705138677 -34.86454819574105, -56.1120391002765 -34.8616974896757, -56.11352504190054 -34.857306975220915, -56.112347751233884 -34.855945567478756, -56.109613874637084 -34.8585746116775, -56.10105663478281 -34.85771409788848, -56.09736749886766 -34.85888461988998, -56.095748162832585 -34.860306988798875, -56.098663725308214 -34.866933077372934, -56.0923351882059 -34.8667285753272, -56.094351243307464 -34.872285177567306, -56.09672758814789 -34.87241476416148, -56.09103344255685 -34.8757722756266, -56.09692454499544 -34.883368032052076, -56.09569105829906 -34.885040515616176, -56.10055946504631 -34.88578218456937, -56.104526611005014 -34.881737864877856, -56.10627190179626 -34.88269628103549))",4647.21
HURTO,2022,"LEZICA, MELILLA","POLYGON ((-56.23743337180139 -34.791961669230886, -56.23924488842263 -34.79960582443809, -56.24229466818488 -34.801308161236285, -56.23947090225246 -34.80676178898048, -56.23752439678405 -34.80714790737786, -56.23961006033056 -34.8087984975278, -56.241882112085804 -34.81681803340778, -56.24483898702189 -34.81860656913477, -56.24926699732681 -34.81645461264906, -56.25700064576725 -34.81719040544955, -56.259227587591475 -34.82326373095234, -56.26899219011358 -34.82583913248621, -56.27138446077406 -34.81866038208807, -56.31083841796287 -34.79770678470346, -56.309954862597365 -34.79588528438057, -56.31959267283481 -34.79514046714026, -56.31862238551342 -34.79143312834507, -56.32170502909122 -34.79293769791239, -56.323016198132095 -34.79100067894785, -56.32082670904043 -34.789305524308645, -56.32449890988592 -34.78840147836027, -56.32568778927875 -34.78507174096533, -56.329173640454975 -34.78588792841108, -56.330436705387534 -34.78286066080334, -56.331738269756784 -34.78410446889025, -56.338244932343194 -34.783681644397426, -56.340042645829975 -34.78736104837998, -56.349403419921906 -34.78512319423172, -56.346724553604425 -34.784629895481814, -56.347067668969665 -34.78291542896676, -56.34210792465738 -34.77756357676032, -56.34690096034857 -34.75884985320667, -56.34261684951669 -34.7540416492915, -56.3417255502994 -34.74989573068956, -56.35359201675578 -34.727658777193994, -56.35260238484398 -34.72561851066688, -56.347174449334 -34.72170176672686, -56.34227707360154 -34.71346524623388, -56.335784737226476 -34.71566916476951, -56.329832829469765 -34.71058356579481, -56.324292119904804 -34.702079734766315, -56.31553341258282 -34.701817599838286, -56.31237314976163 -34.70481579178049, -56.3089967509569 -34.70324247682414, -56.308212042849135 -34.706147907551866, -56.30422254177273 -34.70679540999843, -56.297573087215156 -34.71225608688964, -56.29505282541977 -34.71796883617873, -56.29192471831555 -34.71919973466577, -56.28979322797897 -34.71821246802261, -56.28614981019736 -34.72358336231362, -56.28323165235901 -34.72396226350207, -56.279922058340965 -34.72692824710729, -56.2779583563396 -34.73846257897071, -56.27224578322213 -34.73970807654033, -56.27443710481369 -34.74444310281349, -56.27117650046473 -34.75010520228814, -56.26272255614834 -34.754395676135026, -56.25576759523159 -34.75403013200389, -56.24981779166166 -34.75902333447828, -56.243937853160574 -34.76020552829605, -56.23536282637803 -34.76501614190995, -56.232244892165305 -34.76974611356899, -56.22817585546661 -34.76911590983579, -56.22772550168793 -34.76769641824607, -56.22562430113373 -34.776791522258804, -56.2353272243405 -34.77971732724772, -56.230220374009086 -34.78110550347002, -56.235502648699935 -34.784577666225054, -56.23743337180139 -34.791961669230886))",3737.15
HURTO,2022,MALVIN,"POLYGON ((-56.11745065626594 -34.89038993131897, -56.12007971213734 -34.888788542108244, -56.11888098058747 -34.88441500510488, -56.11442794325686 -34.88470290351363, -56.104526611005014 -34.881737864877856, -56.100583454277846 -34.88577443025855, -56.09569105829906 -34.885040515616176, -56.09154715190718 -34.890252325502644, -56.09285377769278 -34.89091137774222, -56.09101059349718 -34.892706118562955, -56.09257187897707 -34.8935755600626, -56.09085190137814 -34.89564371865831, -56.09818288083062 -34.897280181037, -56.10131517152486 -34.899947715090946, -56.1019367887007 -34.898139658051456, -56.10626848370234 -34.89715270607553, -56.1157349014652 -34.8986517893768, -56.11925344601075 -34.89258976749746, -56.116806370658026 -34.89187866826541, -56.11745065626594 -34.89038993131897))",4236.28
HURTO,2022,MALVIN NORTE,"POLYGON ((-56.11107853829727 -34.878093567825616, -56.11115304550935 -34.88389412045701, -56.11442794325686 -34.88470290351363, -56.12828862056813 -34.88180547292437, -56.12676920207852 -34.87339998500206, -56.11592975191563 -34.8712658226646, -56.11107853829727 -34.878093567825616))",3041.46
HURTO,2022,MANGA,"POLYGON ((-56.1451489569294 -34.817718301428485, -56.15675936210498 -34.81889598506063, -56.15581775685905 -34.82165959656583, -56.168879437738184 -34.82375437732453, -56.167687689789936 -34.81195373142938, -56.16449743782868 -34.80887487024851, -56.14278297078892 -34.80605452905969, -56.14393157315256 -34.800882174877536, -56.12743222401592 -34.79865009707121, -56.12508564715951 -34.80150395554575, -56.136497705983665 -34.81650798017203, -56.1451489569294 -34.817718301428485))",2665.45
HURTO,2022,"MANGA, TOLEDO CHICO","POLYGON ((-56.09484744519674 -34.763956577431436, -56.09728479169132 -34.76794187275203, -56.09998300068023 -34.76926460384522, -56.09834766264797 -34.7705618435115, -56.09855012057545 -34.77531889886602, -56.09578078357971 -34.77680125585739, -56.09457549262903 -34.775794598356796, -56.091838848370706 -34.77961324607852, -56.08823765878203 -34.7799746098398, -56.1178073388009 -34.79394408363227, -56.12010626583178 -34.79892830054786, -56.12508564715951 -34.80150395554575, -56.12743222401592 -34.79865009707121, -56.14393157315256 -34.800882174877536, -56.14278297078892 -34.80605452905969, -56.16449743782868 -34.80887487024851, -56.18347077744886 -34.82751472996801, -56.185459195843784 -34.82619542957104, -56.18525951557189 -34.82328696293367, -56.18756825538873 -34.82208512978419, -56.18784782751395 -34.819038245094426, -56.18567505810698 -34.81569191930857, -56.1858158209103 -34.812867402632996, -56.18349070230796 -34.81124133069273, -56.18565842244421 -34.808611441058005, -56.18273206522606 -34.80567067776441, -56.18664398838204 -34.80085078535583, -56.18475356088812 -34.796294995818556, -56.19152803111413 -34.789276502868724, -56.190846251586315 -34.77653006253647, -56.18824759701865 -34.77431643424499, -56.188326055710974 -34.77217244853669, -56.19393580453118 -34.767379043121466, -56.19039407505397 -34.76332928789233, -56.186305990474125 -34.76426379650903, -56.1782571498977 -34.76214076827569, -56.17932582103876 -34.756318658998225, -56.176654354962 -34.755344036360384, -56.17540160305245 -34.75149353055597, -56.171776431792175 -34.74971892201159, -56.1716789698619 -34.74533834283474, -56.16876165199307 -34.741484021729335, -56.167972586718584 -34.73645572183971, -56.16582004890251 -34.735467217616865, -56.166845318007375 -34.73067707349167, -56.161262021631835 -34.719400328410764, -56.15571819426864 -34.72180660168321, -56.149500329202915 -34.72001107040387, -56.14171106705795 -34.714056028882375, -56.13867871480517 -34.71426738666769, -56.13717878876577 -34.71620030140888, -56.12580312107479 -34.71770195643607, -56.122782805637215 -34.727432775264305, -56.1271737348516 -34.73614615386114, -56.12547821397353 -34.738040745194716, -56.122408055734894 -34.738203721919106, -56.12058412405704 -34.74072628096791, -56.119649939918034 -34.74903326268366, -56.115949325730526 -34.748319823324785, -56.107402686644654 -34.75151130880204, -56.104840186151094 -34.74969992889382, -56.10227912429613 -34.75068733649297, -56.0995496815848 -34.75298042603557, -56.09940175388026 -34.755989564076486, -56.095800675684956 -34.75626875269349, -56.09308437572035 -34.75984902878604, -56.09584622913908 -34.76233316680479, -56.09484744519674 -34.763956577431436))",2510.07
HURTO,2022,"MAROÑAS, PARQUE GUARANI","POLYGON ((-56.12258066194117 -34.872625422206845, -56.125623291102904 -34.87333503400515, -56.134300984285275 -34.86717238379374, -56.1335510670397 -34.8577029462707, -56.13102352947739 -34.85447832578466, -56.12574706827129 -34.8565271774299, -56.122775412086845 -34.854340690959084, -56.11892464310535 -34.85475008427081, -56.12065510888418 -34.85639121230921, -56.11953998089315 -34.857422933715945, -56.112738813239595 -34.85733196075707, -56.1120391002765 -34.8616974896757, -56.11693705138677 -34.86454819574105, -56.11140428146336 -34.87029274665504, -56.12258066194117 -34.872625422206845))",5505.22
HURTO,2022,"MERCADO MODELO, BOLIVAR","POLYGON ((-56.17140425485098 -34.863728961574346, -56.168773508470466 -34.862651174234045, -56.16389758748162 -34.866951334586126, -56.15604897701298 -34.86194419787621, -56.153275121859764 -34.857547707076506, -56.1514889187266 -34.86200781806559, -56.152363992057495 -34.86987625818765, -56.147532723691384 -34.87459845224896, -56.15522148814085 -34.879298616012456, -56.159249823166135 -34.874041748475896, -56.16892522658002 -34.86864315385612, -56.171215931060914 -34.87202226197502, -56.173732909130926 -34.872209273421596, -56.1743865191842 -34.870333044229035, -56.173097756120875 -34.87014952769927, -56.17455054886969 -34.87023181264479, -56.1735949541763 -34.86911791540751, -56.175469251309075 -34.867218965747085, -56.17140425485098 -34.863728961574346))",7021.41
